TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
glauben	O	_	_	_	_	_	_	_	_
können	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
Wirken	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Böhmen	O	_	_	_	_	_	_	_	_
sei	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
ersprießliches	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
aner¬	O	_	_	_	_	_	_	_	_
kanntes	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Hebt	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Schleier	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Verhält¬	O	_	_	_	_	_	_	_	_
nissen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
erblickt	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
Regime	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
Willkür	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Unterdrückung	O	_	_	_	_	_	_	_	_
behauptet	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Haß	O	_	_	_	_	_	_	_	_
ausgeht	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
tiefste	O	_	_	_	_	_	_	_	_
Verbitterung	O	_	_	_	_	_	_	_	_
erzeugt	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Selbst	O	_	_	_	_	_	_	_	_
wer	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
em¬	O	_	_	_	_	_	_	_	_
pfindet	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
Ausnahmsgesetze	O	_	_	_	_	_	_	_	_
allezeit	O	_	_	_	_	_	_	_	_
verwerflich	O	_	_	_	_	_	_	_	_
sind	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
nur	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
stärkste	O	_	_	_	_	_	_	_	_
Nothwendigkeit	O	_	_	_	_	_	_	_	_
erklären	O	_	_	_	_	_	_	_	_
können	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Der	O	_	_	_	_	_	_	_	_
Ausnahmszustand	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Prag	O	_	_	_	_	_	_	_	_
bleibt	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Geltung	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
weil	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
besteht	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
weil	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
Grafen	O	_	_	_	_	_	_	_	_
Thun	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
regieren	O	_	_	_	_	_	_	_	_
bequemer	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Wenn	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
freie	O	_	_	_	_	_	_	_	_
Wort	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Prag	O	_	_	_	_	_	_	_	_
wieder	O	_	_	_	_	_	_	_	_
Recht	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
bleibt	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
mühsam	O	_	_	_	_	_	_	_	_
aus¬	O	_	_	_	_	_	_	_	_
geklügelten	O	_	_	_	_	_	_	_	_
Popularität	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Ausnahmsstatthalters	O	_	_	_	_	_	_	_	_
nichts	O	_	_	_	_	_	_	_	_
übrig	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Er	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
dann	O	_	_	_	_	_	_	_	_
unmöglich	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
deswegen	O	_	_	_	_	_	_	_	_
hält	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
daran	O	_	_	_	_	_	_	_	_
fest	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Aber	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
wäre	O	_	_	_	_	_	_	_	_
Zeit	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
Thun	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
würdige	O	_	_	_	_	_	_	_	_
Werkzeug	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Koalitionsministeriums	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
diesem	O	_	_	_	_	_	_	_	_
selbst	O	_	_	_	_	_	_	_	_
nachschickt	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
sind	O	_	_	_	_	_	_	_	_
heute	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
Klub	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Vereinigten	O	_	_	_	_	_	_	_	_
Linken	O	_	_	_	_	_	_	_	_
abgehalten	O	_	_	_	_	_	_	_	_
Die	O	_	_	_	_	_	_	_	_
Todtenfeierlichkeiten	O	_	_	_	_	_	_	_	_
für	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
v	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Plener	I-PER	_	_	_	_	_	_	_	_
sind	O	_	_	_	_	_	_	_	_
heute	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
Klub	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Vereinigten	O	_	_	_	_	_	_	_	_
Linken	O	_	_	_	_	_	_	_	_
abgehalten	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Herr	O	_	_	_	_	_	_	_	_
v	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Plener	I-PER	_	_	_	_	_	_	_	_
verspricht	O	_	_	_	_	_	_	_	_
seiner	O	_	_	_	_	_	_	_	_
Partei	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
freundlichsten	O	_	_	_	_	_	_	_	_
"	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Erinnerungen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
ihn	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
ihr	O	_	_	_	_	_	_	_	_
verknüpfen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
Abschied	O	_	_	_	_	_	_	_	_
herüberzunehmen	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
herüber	O	_	_	_	_	_	_	_	_
?	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
offenbar	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Erinnerung	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Linke	O	_	_	_	_	_	_	_	_
Minister	O	_	_	_	_	_	_	_	_
gewoden	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Minder	O	_	_	_	_	_	_	_	_
dankbar	O	_	_	_	_	_	_	_	_
scheint	O	_	_	_	_	_	_	_	_
Herr	O	_	_	_	_	_	_	_	_
v	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Plener	I-PER	_	_	_	_	_	_	_	_
seiner	O	_	_	_	_	_	_	_	_
Partei	O	_	_	_	_	_	_	_	_
dafür	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
ihr	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
seinen	O	_	_	_	_	_	_	_	_
Sturz	O	_	_	_	_	_	_	_	_
verdankt	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
meint	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Wahrheit	O	_	_	_	_	_	_	_	_
fiel	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
Unfähigkeit	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Die	O	_	_	_	_	_	_	_	_
Adresse	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Vereinigten	O	_	_	_	_	_	_	_	_
Linken	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
für	O	_	_	_	_	_	_	_	_
solche	O	_	_	_	_	_	_	_	_
Momente	O	_	_	_	_	_	_	_	_
landesüblichen	O	_	_	_	_	_	_	_	_
Wärme	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
weniger	O	_	_	_	_	_	_	_	_
wäre	O	_	_	_	_	_	_	_	_
mehr	O	_	_	_	_	_	_	_	_
ge¬	O	_	_	_	_	_	_	_	_
wesen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Die	O	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
Wähler	O	_	_	_	_	_	_	_	_
"	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
v	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Plener	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
ihn	O	_	_	_	_	_	_	_	_
gleich¬	O	_	_	_	_	_	_	_	_
falls	O	_	_	_	_	_	_	_	_
ihres	O	_	_	_	_	_	_	_	_
Vertrauens	O	_	_	_	_	_	_	_	_
versichert	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Das	O	_	_	_	_	_	_	_	_
Schreiben	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Egerer	O	_	_	_	_	_	_	_	_
Handelskammer	O	_	_	_	_	_	_	_	_
klingt	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
schärsste	O	_	_	_	_	_	_	_	_
Satire	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
unser	O	_	_	_	_	_	_	_	_
Wahlrecht	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
Ihre	O	_	_	_	_	_	_	_	_
nahezu	O	_	_	_	_	_	_	_	_
vollzählig	O	_	_	_	_	_	_	_	_
versammelten	O	_	_	_	_	_	_	_	_
Wähler	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
"	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Mitglieder	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Egerer	O	_	_	_	_	_	_	_	_
Handelskammer	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
vergegenwärtige	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
nahezu	O	_	_	_	_	_	_	_	_
vollzähligen	O	_	_	_	_	_	_	_	_
Wähler	O	_	_	_	_	_	_	_	_
vollzählig	O	_	_	_	_	_	_	_	_
wohlgezählte	O	_	_	_	_	_	_	_	_
zweiunddreißig	O	_	_	_	_	_	_	_	_
Menschen	O	_	_	_	_	_	_	_	_
sind	O	_	_	_	_	_	_	_	_
!	O	_	_	_	_	_	_	_	_
Man	O	_	_	_	_	_	_	_	_
kann	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
vorstellen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
welch	O	_	_	_	_	_	_	_	_
erhebendes	O	_	_	_	_	_	_	_	_
Ge¬	O	_	_	_	_	_	_	_	_
fühl	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wenn	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Wähler	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
v	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Plener	O	_	_	_	_	_	_	_	_
ver¬	O	_	_	_	_	_	_	_	_
sichern	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
ihr	O	_	_	_	_	_	_	_	_
Vertrauen	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
immerdar	O	_	_	_	_	_	_	_	_
gesichert	O	_	_	_	_	_	_	_	_
bleiben	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
"	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Das	O	_	_	_	_	_	_	_	_
Vertrauen	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
nahezu	O	_	_	_	_	_	_	_	_
zweiund¬	O	_	_	_	_	_	_	_	_
dreißig	O	_	_	_	_	_	_	_	_
Menschen	O	_	_	_	_	_	_	_	_
muß	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
v	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Plener	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
seinem	O	_	_	_	_	_	_	_	_
bösen	O	_	_	_	_	_	_	_	_
Ungemach	O	_	_	_	_	_	_	_	_
sehr	O	_	_	_	_	_	_	_	_
trösten	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Die	O	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
N	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Fr	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Pr	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
"	O	_	_	_	_	_	_	_	_
treibt	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Scherz	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
weit	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
sollte	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
Ironie	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
?	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Umstand	O	_	_	_	_	_	_	_	_
„	O	_	_	_	_	_	_	_	_
für	O	_	_	_	_	_	_	_	_
höchst	O	_	_	_	_	_	_	_	_
bemerkenswerth	O	_	_	_	_	_	_	_	_
"	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
halten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Mitglieder	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Egerer	O	_	_	_	_	_	_	_	_
Handelskammer	O	_	_	_	_	_	_	_	_
einstimmig	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Wiederwahl	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
v	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Plener	O	_	_	_	_	_	_	_	_
wünschen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wogegen	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Wahl	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
Jahre	O	_	_	_	_	_	_	_	_
1891	O	_	_	_	_	_	_	_	_
Herr	O	_	_	_	_	_	_	_	_
v	O	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Plener	I-PER	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
Gegenkandidaten	O	_	_	_	_	_	_	_	_
hatte	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Herr	O	_	_	_	_	_	_	_	_
v	B-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Plener	I-PER	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
letzten	O	_	_	_	_	_	_	_	_
Wahl	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
24	O	_	_	_	_	_	_	_	_
Stimmen	O	_	_	_	_	_	_	_	_
gewählt	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
Gegen¬	O	_	_	_	_	_	_	_	_
kandidat	O	_	_	_	_	_	_	_	_
